# theta1,theta2 in radians, 100 Hz
-1.1792319496,1.7139828912
-1.1792320549,1.7121433123
-1.1792321601,1.7103037333
-1.1792322654,1.7084641544
-1.1792323707,1.7066245754
-1.1792324759,1.7047849965
-1.1792325812,1.7029454175
-1.1792350812,1.7008708175
-1.1792375812,1.6987962175
-1.1792400812,1.6967216175
-1.1792425812,1.6946470175
-1.1792450812,1.6925724175
-1.1792475812,1.6904978175
-1.1792500812,1.6884232175
-1.1792525812,1.6863486175
-1.1792550812,1.6842740175
-1.1792575812,1.6821994175
-1.1792600812,1.6801248175
-1.1792625812,1.6780502175
-1.1792650812,1.6759756175
-1.1792675812,1.6739010175
-1.1792700812,1.6718264175
-1.1792725812,1.6697518175
-1.1792750812,1.6676772175
-1.1792775812,1.6656026175
-1.1792800812,1.6635280175
-1.1792825812,1.6614534175
-1.1794901601,1.6590031544
-1.1796977391,1.6565528912
-1.1799053180,1.6541026280
-1.1801128970,1.6516523649
-1.1803204759,1.6492021017
-1.1805280549,1.6467518386
-1.1807356338,1.6443015754
-1.1809432128,1.6418513123
-1.1811507917,1.6394010491
-1.1813583707,1.6369507859
-1.1815659496,1.6345005228
-1.1817735286,1.6320502596
-1.1819811075,1.6295999965
-1.1821886865,1.6271497333
-1.1823962654,1.6246994702
-1.1826038444,1.6222492070
-1.1828114233,1.6197989438
-1.1830190022,1.6173486807
-1.1832265812,1.6148984175
-1.1838478444,1.6125609438
-1.1844691075,1.6102234702
-1.1850903707,1.6078859965
-1.1857116338,1.6055485228
-1.1863328970,1.6032110491
-1.1869541601,1.6008735754
-1.1875754233,1.5985361017
-1.1881966865,1.5961986280
-1.1888179496,1.5938611544
-1.1894392128,1.5915236807
-1.1900604759,1.5891862070
-1.1906817391,1.5868487333
-1.1913030022,1.5845112596
-1.1919242654,1.5821737859
-1.1925455286,1.5798363123
-1.1931667917,1.5774988386
-1.1937880549,1.5751613649
-1.1944093180,1.5728238912
-1.1950305812,1.5704864175
-1.1956944233,1.5689016807
-1.1963582654,1.5673169438
-1.1970221075,1.5657322070
-1.1976859496,1.5641474702
-1.1983497917,1.5625627333
-1.1990136338,1.5609779965
-1.1996774759,1.5593932596
-1.2003413180,1.5578085228
-1.2010051601,1.5562237859
-1.2016690022,1.5546390491
-1.2023328444,1.5530543123
-1.2029966865,1.5514695754
-1.2036605286,1.5498848386
